date,product_id,stock_available,stockout,restock_quantity
2023-03-22,P030,76,False,0
2023-03-22,P031,244,False,0
2023-03-22,P032,288,False,0
2023-03-22,P033,178,False,0
2023-03-22,P034,128,False,0
2023-03-22,P035,415,False,0
2023-03-22,P036,214,False,0
2023-03-22,P037,160,False,0
2023-03-22,P038,296,False,0
2023-03-22,P039,496,False,0
2023-03-22,P040,167,False,0
2023-03-23,P001,66,False,0
2023-03-23,P002,269,False,0
2023-03-23,P003,341,False,0
2023-03-23,P004,251,False,0
2023-03-23,P005,366,False,0
2023-03-23,P006,277,False,0
2023-03-23,P007,288,False,0
2023-03-23,P008,290,False,0
2023-03-23,P009,435,False,0
2023-03-23,P010,264,False,0
2023-03-23,P011,342,False,0
2023-03-23,P012,479,False,0
2023-03-23,P013,129,False,0
2023-03-23,P014,334,False,0
2023-03-23,P015,65,False,0
2023-03-23,P016,500,False,0
2023-03-23,P017,485,False,0
2023-03-23,P018,443,False,0
2023-03-23,P019,260,False,0
2023-03-23,P020,450,False,0
2023-03-23,P021,463,False,0
2023-03-23,P022,94,False,0
2023-03-23,P023,79,False,0
2023-03-23,P024,363,False,0
2023-03-23,P025,251,False,0
2023-03-23,P026,113,False,0
2023-03-23,P027,123,False,0
2023-03-23,P028,435,False,0
2023-03-23,P029,169,False,0
2023-03-23,P030,75,False,0
2023-03-23,P031,233,False,0
2023-03-23,P032,285,False,0
2023-03-23,P033,163,False,0
2023-03-23,P034,126,False,0
2023-03-23,P035,410,False,0
2023-03-23,P036,203,False,0
2023-03-23,P037,158,False,0
2023-03-23,P038,296,False,0
2023-03-23,P039,495,False,0
2023-03-23,P040,167,False,0
2023-03-24,P001,500,False,464
2023-03-24,P002,269,False,0
2023-03-24,P003,337,False,0
2023-03-24,P004,249,False,0
2023-03-24,P005,366,False,0
2023-03-24,P006,273,False,0
2023-03-24,P007,279,False,0
2023-03-24,P008,281,False,0
2023-03-24,P009,433,False,0
2023-03-24,P010,264,False,0
2023-03-24,P011,342,False,0
2023-03-24,P012,479,False,0
2023-03-24,P013,126,False,0
2023-03-24,P014,334,False,0
2023-03-24,P015,54,False,0
2023-03-24,P016,500,False,0
2023-03-24,P017,477,False,0
2023-03-24,P018,443,False,0
2023-03-24,P019,260,False,0
2023-03-24,P020,450,False,0
2023-03-24,P021,459,False,0
2023-03-24,P022,88,False,0
2023-03-24,P023,79,False,0
2023-03-24,P024,363,False,0
2023-03-24,P025,249,False,0
2023-03-24,P026,113,False,0
2023-03-24,P027,123,False,0
2023-03-24,P028,427,False,0
2023-03-24,P029,167,False,0
2023-03-24,P030,75,False,0
2023-03-24,P031,223,False,0
2023-03-24,P032,281,False,0
2023-03-24,P033,163,False,0
2023-03-24,P034,121,False,0
2023-03-24,P035,409,False,0
2023-03-24,P036,198,False,0
2023-03-24,P037,157,False,0
2023-03-24,P038,296,False,0
2023-03-24,P039,492,False,0
2023-03-24,P040,162,False,0
2023-03-25,P001,500,False,0
2023-03-25,P002,259,False,0
2023-03-25,P003,335,False,0
2023-03-25,P004,249,False,0
2023-03-25,P005,366,False,0
2023-03-25,P006,273,False,0
2023-03-25,P007,279,False,0
2023-03-25,P008,277,False,0
2023-03-25,P009,433,False,0
2023-03-25,P010,256,False,0
2023-03-25,P011,342,False,0
2023-03-25,P012,474,False,0
2023-03-25,P013,126,False,0
2023-03-25,P014,334,False,0
2023-03-25,P015,53,False,0
2023-03-25,P016,500,False,0
2023-03-25,P017,476,False,0
2023-03-25,P018,427,False,0
2023-03-25,P019,255,False,0
2023-03-25,P020,450,False,0
2023-03-25,P021,459,False,0
2023-03-25,P022,88,False,0
2023-03-25,P023,63,False,0
2023-03-25,P024,358,False,0
2023-03-25,P025,249,False,0
2023-03-25,P026,97,False,0
2023-03-25,P027,117,False,0
2023-03-25,P028,425,False,0
2023-03-25,P029,131,False,0
2023-03-25,P030,74,False,0
2023-03-25,P031,213,False,0
2023-03-25,P032,281,False,0
2023-03-25,P033,160,False,0
2023-03-25,P034,118,False,0
2023-03-25,P035,404,False,0
2023-03-25,P036,198,False,0
2023-03-25,P037,147,False,0
2023-03-25,P038,293,False,0
2023-03-25,P039,488,False,0
2023-03-25,P040,157,False,0
2023-03-26,P001,499,False,0
2023-03-26,P002,253,False,0
2023-03-26,P003,335,False,0
2023-03-26,P004,239,False,0
2023-03-26,P005,366,False,0
2023-03-26,P006,273,False,0
2023-03-26,P007,254,False,0
2023-03-26,P008,273,False,0
2023-03-26,P009,428,False,0
2023-03-26,P010,256,False,0
2023-03-26,P011,342,False,0
2023-03-26,P012,466,False,0
2023-03-26,P013,120,False,0
2023-03-26,P014,330,False,0
2023-03-26,P015,500,False,462
2023-03-26,P016,500,False,0
2023-03-26,P017,465,False,0
2023-03-26,P018,424,False,0
2023-03-26,P019,253,False,0
2023-03-26,P020,450,False,0
2023-03-26,P021,456,False,0
2023-03-26,P022,75,False,0
2023-03-26,P023,59,False,0
2023-03-26,P024,358,False,0
2023-03-26,P025,224,False,0
2023-03-26,P026,97,False,0
2023-03-26,P027,113,False,0
2023-03-26,P028,421,False,0
2023-03-26,P029,124,False,0
2023-03-26,P030,70,False,0
2023-03-26,P031,206,False,0
2023-03-26,P032,281,False,0
2023-03-26,P033,150,False,0
2023-03-26,P034,118,False,0
2023-03-26,P035,404,False,0
2023-03-26,P036,198,False,0
2023-03-26,P037,136,False,0
2023-03-26,P038,283,False,0
2023-03-26,P039,486,False,0
2023-03-26,P040,152,False,0
2023-03-27,P001,487,False,0
2023-03-27,P002,250,False,0
2023-03-27,P003,335,False,0
2023-03-27,P004,231,False,0
2023-03-27,P005,358,False,0
2023-03-27,P006,273,False,0
2023-03-27,P007,242,False,0
2023-03-27,P008,255,False,0
2023-03-27,P009,411,False,0
2023-03-27,P010,251,False,0
2023-03-27,P011,335,False,0
2023-03-27,P012,462,False,0
2023-03-27,P013,116,False,0
2023-03-27,P014,325,False,0
2023-03-27,P015,498,False,0
2023-03-27,P016,500,False,0
2023-03-27,P017,457,False,0
2023-03-27,P018,412,False,0
2023-03-27,P019,252,False,0
2023-03-27,P020,450,False,0
2023-03-27,P021,433,False,0
2023-03-27,P022,68,False,0
2023-03-27,P023,59,False,0
2023-03-27,P024,358,False,0
2023-03-27,P025,219,False,0
2023-03-27,P026,89,False,0
2023-03-27,P027,108,False,0
2023-03-27,P028,415,False,0
2023-03-27,P029,122,False,0
2023-03-27,P030,60,False,0
2023-03-27,P031,186,False,0
2023-03-27,P032,281,False,0
2023-03-27,P033,145,False,0
2023-03-27,P034,113,False,0
2023-03-27,P035,403,False,0
2023-03-27,P036,193,False,0
2023-03-27,P037,136,False,0
2023-03-27,P038,279,False,0
2023-03-27,P039,483,False,0
2023-03-27,P040,151,False,0
2023-03-28,P001,456,False,0
2023-03-28,P002,247,False,0
2023-03-28,P003,335,False,0
2023-03-28,P004,222,False,0
2023-03-28,P005,353,False,0
2023-03-28,P006,268,False,0
2023-03-28,P007,238,False,0
2023-03-28,P008,251,False,0
2023-03-28,P009,407,False,0
2023-03-28,P010,251,False,0
2023-03-28,P011,335,False,0
2023-03-28,P012,462,False,0
2023-03-28,P013,116,False,0
2023-03-28,P014,319,False,0
2023-03-28,P015,494,False,0
2023-03-28,P016,500,False,0
2023-03-28,P017,457,False,0
2023-03-28,P018,408,False,0
2023-03-28,P019,247,False,0
2023-03-28,P020,450,False,0
2023-03-28,P021,422,False,0
2023-03-28,P022,64,False,0
2023-03-28,P023,55,False,0
2023-03-28,P024,358,False,0
2023-03-28,P025,215,False,0
2023-03-28,P026,81,False,0
2023-03-28,P027,103,False,0
2023-03-28,P028,410,False,0
2023-03-28,P029,122,False,0
2023-03-28,P030,58,False,0
2023-03-28,P031,183,False,0
2023-03-28,P032,281,False,0
2023-03-28,P033,139,False,0
2023-03-28,P034,109,False,0
2023-03-28,P035,393,False,0
2023-03-28,P036,189,False,0
2023-03-28,P037,131,False,0
2023-03-28,P038,279,False,0
2023-03-28,P039,479,False,0
2023-03-28,P040,149,False,0
2023-03-29,P001,435,False,0
2023-03-29,P002,247,False,0
2023-03-29,P003,331,False,0
2023-03-29,P004,222,False,0
2023-03-29,P005,350,False,0
2023-03-29,P006,266,False,0
2023-03-29,P007,232,False,0
2023-03-29,P008,249,False,0
2023-03-29,P009,407,False,0
2023-03-29,P010,250,False,0
2023-03-29,P011,335,False,0
2023-03-29,P012,459,False,0
2023-03-29,P013,106,False,0
2023-03-29,P014,315,False,0
2023-03-29,P015,492,False,0
2023-03-29,P016,500,False,0
2023-03-29,P017,448,False,0
2023-03-29,P018,408,False,0
2023-03-29,P019,247,False,0
2023-03-29,P020,450,False,0
2023-03-29,P021,414,False,0
2023-03-29,P022,53,False,0
2023-03-29,P023,50,False,0
2023-03-29,P024,358,False,0
2023-03-29,P025,212,False,0
2023-03-29,P026,81,False,0
2023-03-29,P027,98,False,0
2023-03-29,P028,406,False,0
2023-03-29,P029,122,False,0
2023-03-29,P030,56,False,0
2023-03-29,P031,174,False,0
2023-03-29,P032,281,False,0
2023-03-29,P033,128,False,0
2023-03-29,P034,109,False,0
2023-03-29,P035,384,False,0
2023-03-29,P036,189,False,0
2023-03-29,P037,115,False,0
2023-03-29,P038,279,False,0
2023-03-29,P039,478,False,0
2023-03-29,P040,144,False,0
2023-03-30,P001,435,False,0
2023-03-30,P002,247,False,0
2023-03-30,P003,326,False,0
2023-03-30,P004,212,False,0
2023-03-30,P005,350,False,0
2023-03-30,P006,261,False,0
2023-03-30,P007,224,False,0
2023-03-30,P008,243,False,0
2023-03-30,P009,404,False,0
2023-03-30,P010,250,False,0
2023-03-30,P011,330,False,0
2023-03-30,P012,454,False,0
2023-03-30,P013,106,False,0
2023-03-30,P014,315,False,0
2023-03-30,P015,490,False,0
2023-03-30,P016,500,False,0
2023-03-30,P017,448,False,0
2023-03-30,P018,406,False,0
2023-03-30,P019,241,False,0
2023-03-30,P020,450,False,0
2023-03-30,P021,389,False,0
2023-03-30,P022,500,False,465
2023-03-30,P023,500,False,456
2023-03-30,P024,355,False,0
2023-03-30,P025,207,False,0
2023-03-30,P026,72,False,0
2023-03-30,P027,98,False,0
2023-03-30,P028,397,False,0
2023-03-30,P029,118,False,0
2023-03-30,P030,54,False,0
2023-03-30,P031,158,False,0
2023-03-30,P032,281,False,0
2023-03-30,P033,114,False,0
2023-03-30,P034,109,False,0
2023-03-30,P035,384,False,0
2023-03-30,P036,183,False,0
2023-03-30,P037,114,False,0
2023-03-30,P038,279,False,0
2023-03-30,P039,478,False,0
2023-03-30,P040,139,False,0
2023-03-31,P001,433,False,0
2023-03-31,P002,247,False,0
2023-03-31,P003,326,False,0
2023-03-31,P004,209,False,0
2023-03-31,P005,350,False,0
2023-03-31,P006,261,False,0
2023-03-31,P007,221,False,0
2023-03-31,P008,242,False,0
2023-03-31,P009,395,False,0
2023-03-31,P010,242,False,0
2023-03-31,P011,330,False,0
2023-03-31,P012,454,False,0
2023-03-31,P013,102,False,0
2023-03-31,P014,311,False,0
2023-03-31,P015,488,False,0
2023-03-31,P016,500,False,0
2023-03-31,P017,445,False,0
2023-03-31,P018,399,False,0
2023-03-31,P019,239,False,0
2023-03-31,P020,450,False,0
2023-03-31,P021,384,False,0
2023-03-31,P022,500,False,0
2023-03-31,P023,498,False,0
2023-03-31,P024,350,False,0
2023-03-31,P025,207,False,0
2023-03-31,P026,65,False,0
2023-03-31,P027,87,False,0
2023-03-31,P028,397,False,0
2023-03-31,P029,118,False,0
2023-03-31,P030,52,False,0
2023-03-31,P031,144,False,0
2023-03-31,P032,279,False,0
2023-03-31,P033,102,False,0
2023-03-31,P034,107,False,0
2023-03-31,P035,381,False,0
2023-03-31,P036,176,False,0
2023-03-31,P037,109,False,0
2023-03-31,P038,279,False,0
2023-03-31,P039,473,False,0
2023-03-31,P040,134,False,0
2023-04-01,P001,429,False,0
2023-04-01,P002,244,False,0
2023-04-01,P003,326,False,0
2023-04-01,P004,195,False,0
2023-04-01,P005,348,False,0
2023-04-01,P006,258,False,0
2023-04-01,P007,219,False,0
2023-04-01,P008,238,False,0
2023-04-01,P009,392,False,0
2023-04-01,P010,236,False,0
2023-04-01,P011,330,False,0
2023-04-01,P012,445,False,0
2023-04-01,P013,99,False,0
2023-04-01,P014,311,False,0
2023-04-01,P015,486,False,0
2023-04-01,P016,500,False,0
2023-04-01,P017,438,False,0
2023-04-01,P018,390,False,0
2023-04-01,P019,232,False,0
2023-04-01,P020,450,False,0
2023-04-01,P021,384,False,0
2023-04-01,P022,492,False,0
2023-04-01,P023,496,False,0
2023-04-01,P024,344,False,0
2023-04-01,P025,206,False,0
2023-04-01,P026,62,False,0
2023-04-01,P027,75,False,0
2023-04-01,P028,397,False,0
2023-04-01,P029,114,False,0
2023-04-01,P030,500,False,453
2023-04-01,P031,132,False,0
2023-04-01,P032,278,False,0
2023-04-01,P033,89,False,0
2023-04-01,P034,102,False,0
2023-04-01,P035,380,False,0
2023-04-01,P036,176,False,0
2023-04-01,P037,97,False,0
2023-04-01,P038,279,False,0
2023-04-01,P039,469,False,0
2023-04-01,P040,125,False,0
2023-04-02,P001,429,False,0
2023-04-02,P002,240,False,0
2023-04-02,P003,326,False,0
2023-04-02,P004,194,False,0
2023-04-02,P005,346,False,0
2023-04-02,P006,258,False,0
2023-04-02,P007,215,False,0
2023-04-02,P008,234,False,0
2023-04-02,P009,382,False,0
2023-04-02,P010,236,False,0
2023-04-02,P011,327,False,0
2023-04-02,P012,440,False,0
2023-04-02,P013,96,False,0
2023-04-02,P014,311,False,0
2023-04-02,P015,486,False,0
2023-04-02,P016,500,False,0
2023-04-02,P017,437,False,0
2023-04-02,P018,382,False,0
2023-04-02,P019,229,False,0
2023-04-02,P020,450,False,0
2023-04-02,P021,384,False,0
2023-04-02,P022,484,False,0
2023-04-02,P023,494,False,0
2023-04-02,P024,344,False,0
2023-04-02,P025,206,False,0
2023-04-02,P026,60,False,0
2023-04-02,P027,75,False,0
2023-04-02,P028,390,False,0
2023-04-02,P029,114,False,0
2023-04-02,P030,500,False,0
2023-04-02,P031,126,False,0
2023-04-02,P032,278,False,0
2023-04-02,P033,86,False,0
2023-04-02,P034,100,False,0
2023-04-02,P035,373,False,0
2023-04-02,P036,176,False,0
2023-04-02,P037,97,False,0
2023-04-02,P038,279,False,0
2023-04-02,P039,467,False,0
2023-04-02,P040,124,False,0
2023-04-03,P001,423,False,0
2023-04-03,P002,236,False,0
2023-04-03,P003,289,False,0
2023-04-03,P004,174,False,0
2023-04-03,P005,346,False,0
2023-04-03,P006,250,False,0
2023-04-03,P007,215,False,0
2023-04-03,P008,230,False,0
2023-04-03,P009,381,False,0
2023-04-03,P010,231,False,0
2023-04-03,P011,318,False,0
2023-04-03,P012,436,False,0
2023-04-03,P013,85,False,0
2023-04-03,P014,311,False,0
2023-04-03,P015,481,False,0
2023-04-03,P016,500,False,0
2023-04-03,P017,435,False,0
2023-04-03,P018,375,False,0
2023-04-03,P019,228,False,0
2023-04-03,P020,450,False,0
2023-04-03,P021,366,False,0
2023-04-03,P022,481,False,0
2023-04-03,P023,488,False,0
2023-04-03,P024,337,False,0
2023-04-03,P025,203,False,0
2023-04-03,P026,53,False,0
2023-04-03,P027,73,False,0
2023-04-03,P028,386,False,0
2023-04-03,P029,110,False,0
2023-04-03,P030,494,False,0
2023-04-03,P031,105,False,0
2023-04-03,P032,274,False,0
2023-04-03,P033,78,False,0
2023-04-03,P034,100,False,0
2023-04-03,P035,363,False,0
2023-04-03,P036,176,False,0
2023-04-03,P037,83,False,0
2023-04-03,P038,273,False,0
2023-04-03,P039,454,False,0
2023-04-03,P040,119,False,0
2023-04-04,P001,423,False,0
2023-04-04,P002,231,False,0
2023-04-04,P003,289,False,0
2023-04-04,P004,167,False,0
2023-04-04,P005,336,False,0
2023-04-04,P006,239,False,0
2023-04-04,P007,209,False,0
2023-04-04,P008,214,False,0
2023-04-04,P009,381,False,0
2023-04-04,P010,229,False,0
2023-04-04,P011,316,False,0
2023-04-04,P012,434,False,0
2023-04-04,P013,82,False,0
2023-04-04,P014,305,False,0
2023-04-04,P015,465,False,0
2023-04-04,P016,500,False,0
2023-04-04,P017,435,False,0
2023-04-04,P018,372,False,0
2023-04-04,P019,210,False,0
2023-04-04,P020,450,False,0
2023-04-04,P021,360,False,0
2023-04-04,P022,474,False,0
2023-04-04,P023,484,False,0
2023-04-04,P024,337,False,0
2023-04-04,P025,203,False,0
2023-04-04,P026,500,False,451
2023-04-04,P027,70,False,0
2023-04-04,P028,381,False,0
2023-04-04,P029,106,False,0
2023-04-04,P030,485,False,0
2023-04-04,P031,87,False,0
2023-04-04,P032,269,False,0
2023-04-04,P033,66,False,0
2023-04-04,P034,98,False,0
2023-04-04,P035,363,False,0
2023-04-04,P036,176,False,0
2023-04-04,P037,82,False,0
2023-04-04,P038,273,False,0
2023-04-04,P039,453,False,0
2023-04-04,P040,119,False,0
2023-04-05,P001,423,False,0
2023-04-05,P002,231,False,0
2023-04-05,P003,288,False,0
2023-04-05,P004,165,False,0
2023-04-05,P005,336,False,0
2023-04-05,P006,239,False,0
2023-04-05,P007,197,False,0
2023-04-05,P008,208,False,0
2023-04-05,P009,373,False,0
2023-04-05,P010,224,False,0
2023-04-05,P011,316,False,0
2023-04-05,P012,434,False,0
2023-04-05,P013,82,False,0
2023-04-05,P014,305,False,0
2023-04-05,P015,465,False,0
2023-04-05,P016,500,False,0
2023-04-05,P017,435,False,0
2023-04-05,P018,355,False,0
2023-04-05,P019,208,False,0
2023-04-05,P020,450,False,0
2023-04-05,P021,357,False,0
2023-04-05,P022,474,False,0
2023-04-05,P023,484,False,0
2023-04-05,P024,337,False,0
2023-04-05,P025,203,False,0
2023-04-05,P026,500,False,0
2023-04-05,P027,70,False,0
2023-04-05,P028,379,False,0
2023-04-05,P029,106,False,0
2023-04-05,P030,485,False,0
2023-04-05,P031,71,False,0
2023-04-05,P032,262,False,0
2023-04-05,P033,66,False,0
2023-04-05,P034,98,False,0
2023-04-05,P035,359,False,0
2023-04-05,P036,171,False,0
2023-04-05,P037,82,False,0
2023-04-05,P038,273,False,0
2023-04-05,P039,449,False,0
2023-04-05,P040,119,False,0
2023-04-06,P001,411,False,0
2023-04-06,P002,228,False,0
2023-04-06,P003,283,False,0
2023-04-06,P004,162,False,0
2023-04-06,P005,336,False,0
2023-04-06,P006,228,False,0
2023-04-06,P007,197,False,0
2023-04-06,P008,201,False,0
2023-04-06,P009,363,False,0
2023-04-06,P010,223,False,0
2023-04-06,P011,316,False,0
2023-04-06,P012,434,False,0
2023-04-06,P013,77,False,0
2023-04-06,P014,304,False,0
2023-04-06,P015,463,False,0
2023-04-06,P016,500,False,0
2023-04-06,P017,430,False,0
2023-04-06,P018,350,False,0
2023-04-06,P019,208,False,0
2023-04-06,P020,450,False,0
2023-04-06,P021,352,False,0
2023-04-06,P022,474,False,0
2023-04-06,P023,479,False,0
2023-04-06,P024,333,False,0
2023-04-06,P025,201,False,0
2023-04-06,P026,497,False,0
2023-04-06,P027,70,False,0
2023-04-06,P028,378,False,0
2023-04-06,P029,104,False,0
2023-04-06,P030,485,False,0
2023-04-06,P031,58,False,0
2023-04-06,P032,258,False,0
2023-04-06,P033,61,False,0
2023-04-06,P034,93,False,0
2023-04-06,P035,334,False,0
2023-04-06,P036,163,False,0
2023-04-06,P037,81,False,0
2023-04-06,P038,273,False,0
2023-04-06,P039,449,False,0
2023-04-06,P040,119,False,0
2023-04-07,P001,400,False,0
2023-04-07,P002,228,False,0
2023-04-07,P003,278,False,0
2023-04-07,P004,162,False,0
2023-04-07,P005,336,False,0
2023-04-07,P006,223,False,0
2023-04-07,P007,184,False,0
2023-04-07,P008,184,False,0
2023-04-07,P009,363,False,0
2023-04-07,P010,217,False,0
2023-04-07,P011,315,False,0
2023-04-07,P012,431,False,0
2023-04-07,P013,72,False,0
2023-04-07,P014,304,False,0
2023-04-07,P015,461,False,0
2023-04-07,P016,500,False,0
2023-04-07,P017,425,False,0
2023-04-07,P018,345,False,0
2023-04-07,P019,208,False,0
2023-04-07,P020,450,False,0
2023-04-07,P021,352,False,0
2023-04-07,P022,468,False,0
2023-04-07,P023,479,False,0
2023-04-07,P024,331,False,0
2023-04-07,P025,199,False,0
2023-04-07,P026,488,False,0
2023-04-07,P027,70,False,0
2023-04-07,P028,378,False,0
2023-04-07,P029,99,False,0
2023-04-07,P030,483,False,0
2023-04-07,P031,500,False,467
2023-04-07,P032,255,False,0
2023-04-07,P033,61,False,0
2023-04-07,P034,91,False,0
2023-04-07,P035,326,False,0
2023-04-07,P036,163,False,0
2023-04-07,P037,79,False,0
2023-04-07,P038,273,False,0
2023-04-07,P039,449,False,0
2023-04-07,P040,119,False,0
2023-04-08,P001,395,False,0
2023-04-08,P002,228,False,0
2023-04-08,P003,278,False,0
2023-04-08,P004,150,False,0
2023-04-08,P005,334,False,0
2023-04-08,P006,223,False,0
2023-04-08,P007,179,False,0
2023-04-08,P008,177,False,0
2023-04-08,P009,363,False,0
2023-04-08,P010,214,False,0
2023-04-08,P011,315,False,0
2023-04-08,P012,431,False,0
2023-04-08,P013,72,False,0
2023-04-08,P014,304,False,0
2023-04-08,P015,461,False,0
2023-04-08,P016,500,False,0
2023-04-08,P017,421,False,0
2023-04-08,P018,338,False,0
2023-04-08,P019,192,False,0
2023-04-08,P020,450,False,0
2023-04-08,P021,352,False,0
2023-04-08,P022,466,False,0
2023-04-08,P023,477,False,0
2023-04-08,P024,331,False,0
2023-04-08,P025,199,False,0
2023-04-08,P026,487,False,0
2023-04-08,P027,70,False,0
2023-04-08,P028,376,False,0
2023-04-08,P029,91,False,0
2023-04-08,P030,471,False,0
2023-04-08,P031,497,False,0
2023-04-08,P032,255,False,0
2023-04-08,P033,51,False,0
2023-04-08,P034,89,False,0
2023-04-08,P035,309,False,0
2023-04-08,P036,163,False,0
2023-04-08,P037,78,False,0
2023-04-08,P038,273,False,0
2023-04-08,P039,446,False,0
2023-04-08,P040,117,False,0
2023-04-09,P001,381,False,0
2023-04-09,P002,214,False,0
2023-04-09,P003,278,False,0
2023-04-09,P004,147,False,0
2023-04-09,P005,334,False,0
2023-04-09,P006,223,False,0
2023-04-09,P007,152,False,0
2023-04-09,P008,167,False,0
2023-04-09,P009,357,False,0
2023-04-09,P010,214,False,0
2023-04-09,P011,315,False,0
2023-04-09,P012,428,False,0
2023-04-09,P013,72,False,0
2023-04-09,P014,304,False,0
2023-04-09,P015,458,False,0
2023-04-09,P016,500,False,0
2023-04-09,P017,418,False,0
2023-04-09,P018,330,False,0
2023-04-09,P019,184,False,0
2023-04-09,P020,450,False,0
2023-04-09,P021,336,False,0
2023-04-09,P022,459,False,0
2023-04-09,P023,470,False,0
2023-04-09,P024,331,False,0
2023-04-09,P025,197,False,0
2023-04-09,P026,487,False,0
2023-04-09,P027,64,False,0
2023-04-09,P028,361,False,0
2023-04-09,P029,77,False,0
2023-04-09,P030,466,False,0
2023-04-09,P031,475,False,0
2023-04-09,P032,255,False,0
2023-04-09,P033,500,False,457
2023-04-09,P034,87,False,0
2023-04-09,P035,303,False,0
2023-04-09,P036,160,False,0
2023-04-09,P037,76,False,0
2023-04-09,P038,273,False,0
2023-04-09,P039,440,False,0
2023-04-09,P040,116,False,0
2023-04-10,P001,378,False,0
2023-04-10,P002,214,False,0
2023-04-10,P003,268,False,0
2023-04-10,P004,140,False,0
2023-04-10,P005,320,False,0
2023-04-10,P006,223,False,0
2023-04-10,P007,135,False,0
2023-04-10,P008,143,False,0
2023-04-10,P009,344,False,0
2023-04-10,P010,209,False,0
2023-04-10,P011,315,False,0
2023-04-10,P012,423,False,0
2023-04-10,P013,66,False,0
2023-04-10,P014,304,False,0
2023-04-10,P015,445,False,0
2023-04-10,P016,500,False,0
2023-04-10,P017,415,False,0
2023-04-10,P018,330,False,0
2023-04-10,P019,174,False,0
2023-04-10,P020,450,False,0
2023-04-10,P021,332,False,0
2023-04-10,P022,455,False,0
2023-04-10,P023,466,False,0
2023-04-10,P024,329,False,0
2023-04-10,P025,192,False,0
2023-04-10,P026,481,False,0
2023-04-10,P027,64,False,0
2023-04-10,P028,353,False,0
2023-04-10,P029,73,False,0
2023-04-10,P030,466,False,0
2023-04-10,P031,475,False,0
2023-04-10,P032,255,False,0
2023-04-10,P033,500,False,0
2023-04-10,P034,85,False,0
2023-04-10,P035,300,False,0
2023-04-10,P036,158,False,0
2023-04-10,P037,74,False,0
2023-04-10,P038,273,False,0
2023-04-10,P039,427,False,0
2023-04-10,P040,116,False,0
2023-04-11,P001,373,False,0
2023-04-11,P002,214,False,0
2023-04-11,P003,268,False,0
2023-04-11,P004,127,False,0
2023-04-11,P005,320,False,0
2023-04-11,P006,221,False,0
2023-04-11,P007,130,False,0
2023-04-11,P008,141,False,0
2023-04-11,P009,340,False,0
2023-04-11,P010,204,False,0
2023-04-11,P011,311,False,0
2023-04-11,P012,420,False,0
2023-04-11,P013,62,False,0
2023-04-11,P014,302,False,0
2023-04-11,P015,443,False,0
2023-04-11,P016,500,False,0
2023-04-11,P017,408,False,0
2023-04-11,P018,325,False,0
2023-04-11,P019,174,False,0
2023-04-11,P020,450,False,0
2023-04-11,P021,329,False,0
2023-04-11,P022,454,False,0
2023-04-11,P023,466,False,0
2023-04-11,P024,324,False,0
2023-04-11,P025,183,False,0
2023-04-11,P026,466,False,0
2023-04-11,P027,500,False,465
2023-04-11,P028,353,False,0
2023-04-11,P029,64,False,0
2023-04-11,P030,458,False,0
2023-04-11,P031,455,False,0
2023-04-11,P032,255,False,0
2023-04-11,P033,499,False,0
2023-04-11,P034,80,False,0
2023-04-11,P035,273,False,0
2023-04-11,P036,150,False,0
2023-04-11,P037,69,False,0
2023-04-11,P038,273,False,0
2023-04-11,P039,427,False,0
2023-04-11,P040,110,False,0
2023-04-12,P001,373,False,0
2023-04-12,P002,214,False,0
2023-04-12,P003,263,False,0
2023-04-12,P004,113,False,0
2023-04-12,P005,320,False,0
2023-04-12,P006,216,False,0
2023-04-12,P007,125,False,0
2023-04-12,P008,138,False,0
2023-04-12,P009,335,False,0
2023-04-12,P010,203,False,0
2023-04-12,P011,303,False,0
2023-04-12,P012,420,False,0
2023-04-12,P013,53,False,0
2023-04-12,P014,301,False,0
2023-04-12,P015,440,False,0
2023-04-12,P016,500,False,0
2023-04-12,P017,404,False,0
2023-04-12,P018,324,False,0
2023-04-12,P019,169,False,0
2023-04-12,P020,450,False,0
2023-04-12,P021,323,False,0
2023-04-12,P022,452,False,0
2023-04-12,P023,459,False,0
2023-04-12,P024,324,False,0
2023-04-12,P025,177,False,0
2023-04-12,P026,466,False,0
2023-04-12,P027,498,False,0
2023-04-12,P028,351,False,0
2023-04-12,P029,61,False,0
2023-04-12,P030,453,False,0
2023-04-12,P031,446,False,0
2023-04-12,P032,255,False,0
2023-04-12,P033,490,False,0
2023-04-12,P034,80,False,0
2023-04-12,P035,260,False,0
2023-04-12,P036,144,False,0
2023-04-12,P037,66,False,0
2023-04-12,P038,272,False,0
2023-04-12,P039,423,False,0
2023-04-12,P040,101,False,0
2023-04-13,P001,370,False,0
2023-04-13,P002,210,False,0
2023-04-13,P003,263,False,0
2023-04-13,P004,95,False,0
2023-04-13,P005,320,False,0
2023-04-13,P006,216,False,0
2023-04-13,P007,119,False,0
2023-04-13,P008,127,False,0
2023-04-13,P009,328,False,0
2023-04-13,P010,199,False,0
2023-04-13,P011,303,False,0
2023-04-13,P012,413,False,0
2023-04-13,P013,500,False,456
2023-04-13,P014,301,False,0
2023-04-13,P015,432,False,0
2023-04-13,P016,500,False,0
2023-04-13,P017,396,False,0
2023-04-13,P018,314,False,0
2023-04-13,P019,164,False,0
2023-04-13,P020,450,False,0
2023-04-13,P021,311,False,0
2023-04-13,P022,448,False,0
